frame.number,frame.time,eth.src,eth.dst,ip.src,ip.dst,ip.proto
"414","Jun 12, 2017 19:58:58.658687000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"415","Jun 12, 2017 19:58:58.658832000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"416","Jun 12, 2017 19:58:58.987433000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"417","Jun 12, 2017 19:58:59.052378000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff","192.168.50.19","255.255.255.255","17"
"418","Jun 12, 2017 19:58:59.052928000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff","192.168.50.19","192.168.50.255","17"
"419","Jun 12, 2017 19:58:59.361551000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"420","Jun 12, 2017 19:58:59.470878000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"421","Jun 12, 2017 19:58:59.599472000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"422","Jun 12, 2017 19:58:59.987151000 MDT","08:00:27:e8:fe:87","08:00:27:5b:ee:bf","192.168.50.88","192.168.50.19","17"
"423","Jun 12, 2017 19:59:00.361653000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"424","Jun 12, 2017 19:59:01.659840000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"425","Jun 12, 2017 19:59:01.974893000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"426","Jun 12, 2017 19:59:02.361230000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87",,,
"427","Jun 12, 2017 19:59:02.361249000 MDT","08:00:27:e8:fe:87","08:00:27:01:27:d4",,,
"428","Jun 12, 2017 19:59:02.599472000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"429","Jun 12, 2017 19:59:02.659321000 MDT","08:00:27:01:27:d4","33:33:00:01:00:03",,,
"430","Jun 12, 2017 19:59:02.659484000 MDT","08:00:27:01:27:d4","01:00:5e:00:00:fc","192.168.50.51","224.0.0.252","17"
"431","Jun 12, 2017 19:59:02.659675000 MDT","08:00:27:e8:fe:87","08:00:27:01:27:d4","192.168.50.88","192.168.50.51","17"
"432","Jun 12, 2017 19:59:02.768205000 MDT","08:00:27:01:27:d4","33:33:00:01:00:03",,,
"433","Jun 12, 2017 19:59:02.768350000 MDT","08:00:27:01:27:d4","01:00:5e:00:00:fc","192.168.50.51","224.0.0.252","17"
"434","Jun 12, 2017 19:59:02.971434000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff","192.168.50.51","192.168.50.255","17"
"435","Jun 12, 2017 19:59:03.471522000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"436","Jun 12, 2017 19:59:03.471620000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"437","Jun 12, 2017 19:59:03.472296000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"438","Jun 12, 2017 19:59:03.472417000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"439","Jun 12, 2017 19:59:03.598895000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"440","Jun 12, 2017 19:59:03.721190000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff","192.168.50.51","192.168.50.255","17"
"441","Jun 12, 2017 19:59:03.973890000 MDT","08:00:27:5b:ee:bf","08:00:27:e8:fe:87","192.168.50.19","192.168.50.88","17"
"442","Jun 12, 2017 19:59:03.974272000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"443","Jun 12, 2017 19:59:04.362026000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"444","Jun 12, 2017 19:59:04.471625000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff","192.168.50.51","192.168.50.255","17"
"445","Jun 12, 2017 19:59:04.472791000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"446","Jun 12, 2017 19:59:04.472898000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"447","Jun 12, 2017 19:59:05.361849000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"448","Jun 12, 2017 19:59:05.472654000 MDT","08:00:27:e8:fe:87","08:00:27:01:27:d4","192.168.50.88","192.168.50.51","17"
"449","Jun 12, 2017 19:59:05.534942000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"450","Jun 12, 2017 19:59:05.535527000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"451","Jun 12, 2017 19:59:05.535663000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"452","Jun 12, 2017 19:59:05.833369000 MDT","08:00:27:5b:ee:bf","33:33:00:01:00:02",,,
"453","Jun 12, 2017 19:59:05.974077000 MDT","08:00:27:5b:ee:bf","08:00:27:e8:fe:87","192.168.50.19","192.168.50.88","17"
"454","Jun 12, 2017 19:59:05.974194000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"455","Jun 12, 2017 19:59:06.533517000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"456","Jun 12, 2017 19:59:06.599059000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"457","Jun 12, 2017 19:59:07.472366000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"458","Jun 12, 2017 19:59:07.534245000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"459","Jun 12, 2017 19:59:07.599090000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"460","Jun 12, 2017 19:59:08.362182000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"461","Jun 12, 2017 19:59:08.688072000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"462","Jun 12, 2017 19:59:09.234724000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"463","Jun 12, 2017 19:59:09.362056000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"464","Jun 12, 2017 19:59:09.471816000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"465","Jun 12, 2017 19:59:09.472221000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"466","Jun 12, 2017 19:59:09.533949000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"467","Jun 12, 2017 19:59:09.688014000 MDT","08:00:27:96:32:51","08:00:27:e8:fe:87","192.168.50.50","192.168.50.88","17"
"468","Jun 12, 2017 19:59:09.688298000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"469","Jun 12, 2017 19:59:09.974300000 MDT","08:00:27:5b:ee:bf","08:00:27:e8:fe:87","192.168.50.19","192.168.50.88","17"
"470","Jun 12, 2017 19:59:09.974427000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"471","Jun 12, 2017 19:59:10.234324000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"472","Jun 12, 2017 19:59:10.599358000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"473","Jun 12, 2017 19:59:11.471559000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"474","Jun 12, 2017 19:59:11.471884000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"475","Jun 12, 2017 19:59:11.599525000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"476","Jun 12, 2017 19:59:12.362373000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"477","Jun 12, 2017 19:59:12.688257000 MDT","08:00:27:96:32:51","08:00:27:e8:fe:87","192.168.50.50","192.168.50.88","17"
"478","Jun 12, 2017 19:59:12.688466000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"479","Jun 12, 2017 19:59:12.974598000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"480","Jun 12, 2017 19:59:13.234074000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"481","Jun 12, 2017 19:59:13.362086000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"482","Jun 12, 2017 19:59:13.533940000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"483","Jun 12, 2017 19:59:13.974404000 MDT","08:00:27:e8:fe:87","08:00:27:5b:ee:bf","192.168.50.88","192.168.50.19","17"
"484","Jun 12, 2017 19:59:13.975677000 MDT","08:00:27:5b:ee:bf","08:00:27:e8:fe:87","192.168.50.19","192.168.50.88","17"
"485","Jun 12, 2017 19:59:13.975965000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"486","Jun 12, 2017 19:59:13.977633000 MDT","08:00:27:5b:ee:bf","08:00:27:e8:fe:87","192.168.50.19","192.168.50.88","17"
"487","Jun 12, 2017 19:59:14.234152000 MDT","08:00:27:96:32:51","08:00:27:e8:fe:87",,,
"488","Jun 12, 2017 19:59:14.234171000 MDT","08:00:27:e8:fe:87","08:00:27:96:32:51",,,
"489","Jun 12, 2017 19:59:14.234215000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"490","Jun 12, 2017 19:59:14.535877000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"491","Jun 12, 2017 19:59:14.536659000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"492","Jun 12, 2017 19:59:14.974680000 MDT","08:00:27:5b:ee:bf","08:00:27:e8:fe:87","192.168.50.19","192.168.50.88","17"
"493","Jun 12, 2017 19:59:14.974702000 MDT","08:00:27:5b:ee:bf","08:00:27:e8:fe:87","192.168.50.19","192.168.50.88","17"
"494","Jun 12, 2017 19:59:15.471898000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"495","Jun 12, 2017 19:59:15.472070000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"496","Jun 12, 2017 19:59:15.535652000 MDT","08:00:27:e8:fe:87","08:00:27:01:27:d4","192.168.50.88","192.168.50.51","17"
"497","Jun 12, 2017 19:59:15.974111000 MDT","08:00:27:5b:ee:bf","08:00:27:e8:fe:87","192.168.50.19","192.168.50.88","17"
"498","Jun 12, 2017 19:59:15.974131000 MDT","08:00:27:5b:ee:bf","08:00:27:e8:fe:87","192.168.50.19","192.168.50.88","17"
"499","Jun 12, 2017 19:59:16.361575000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"500","Jun 12, 2017 19:59:16.688172000 MDT","08:00:27:96:32:51","08:00:27:e8:fe:87","192.168.50.50","192.168.50.88","17"
"501","Jun 12, 2017 19:59:16.688429000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"502","Jun 12, 2017 19:59:17.234304000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"503","Jun 12, 2017 19:59:17.362097000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"504","Jun 12, 2017 19:59:17.534954000 MDT","08:00:27:01:27:d4","33:33:00:01:00:03",,,
"505","Jun 12, 2017 19:59:17.535125000 MDT","08:00:27:01:27:d4","01:00:5e:00:00:fc","192.168.50.51","224.0.0.252","17"
"506","Jun 12, 2017 19:59:17.643888000 MDT","08:00:27:01:27:d4","33:33:00:01:00:03",,,
"507","Jun 12, 2017 19:59:17.644082000 MDT","08:00:27:01:27:d4","01:00:5e:00:00:fc","192.168.50.51","224.0.0.252","17"
"508","Jun 12, 2017 19:59:17.846924000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff","192.168.50.51","192.168.50.255","17"
"509","Jun 12, 2017 19:59:17.975130000 MDT","08:00:27:5b:ee:bf","08:00:27:e8:fe:87","192.168.50.19","192.168.50.88","17"
"510","Jun 12, 2017 19:59:17.975304000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"511","Jun 12, 2017 19:59:17.975460000 MDT","08:00:27:5b:ee:bf","08:00:27:e8:fe:87","192.168.50.19","192.168.50.88","17"
"512","Jun 12, 2017 19:59:17.976207000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00",,,
"513","Jun 12, 2017 19:59:17.976310000 MDT","0a:00:27:00:00:00","08:00:27:e8:fe:87",,,
"514","Jun 12, 2017 19:59:18.234280000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"515","Jun 12, 2017 19:59:18.472598000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"516","Jun 12, 2017 19:59:18.472786000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"517","Jun 12, 2017 19:59:18.472910000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"518","Jun 12, 2017 19:59:18.473034000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"519","Jun 12, 2017 19:59:18.596646000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff","192.168.50.51","192.168.50.255","17"
"520","Jun 12, 2017 19:59:18.600094000 MDT","08:00:27:5b:ee:bf","08:00:27:e8:fe:87",,,
"521","Jun 12, 2017 19:59:18.600124000 MDT","08:00:27:e8:fe:87","08:00:27:5b:ee:bf",,,
"522","Jun 12, 2017 19:59:18.600146000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"523","Jun 12, 2017 19:59:18.688526000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"524","Jun 12, 2017 19:59:19.346200000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff","192.168.50.51","192.168.50.255","17"
"525","Jun 12, 2017 19:59:19.472311000 MDT","08:00:27:e8:fe:87","08:00:27:01:27:d4","192.168.50.88","192.168.50.51","17"
"526","Jun 12, 2017 19:59:19.474590000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"527","Jun 12, 2017 19:59:19.474904000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"528","Jun 12, 2017 19:59:19.599618000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"529","Jun 12, 2017 19:59:19.688448000 MDT","08:00:27:e8:fe:87","08:00:27:96:32:51","192.168.50.88","192.168.50.50","17"
"530","Jun 12, 2017 19:59:20.129631000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"531","Jun 12, 2017 19:59:20.409659000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"532","Jun 12, 2017 19:59:20.471588000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"533","Jun 12, 2017 19:59:20.734272000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"534","Jun 12, 2017 19:59:21.124990000 MDT","08:00:27:96:32:51","08:00:27:e8:fe:87","192.168.50.50","192.168.50.88","17"
"535","Jun 12, 2017 19:59:21.125369000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"536","Jun 12, 2017 19:59:21.408577000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"537","Jun 12, 2017 19:59:21.470856000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"538","Jun 12, 2017 19:59:21.734341000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"539","Jun 12, 2017 19:59:21.974146000 MDT","08:00:27:5b:ee:bf","08:00:27:e8:fe:87","192.168.50.19","192.168.50.88","17"
"540","Jun 12, 2017 19:59:21.974295000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"541","Jun 12, 2017 19:59:21.974431000 MDT","08:00:27:5b:ee:bf","08:00:27:e8:fe:87","192.168.50.19","192.168.50.88","17"
"542","Jun 12, 2017 19:59:22.408748000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"543","Jun 12, 2017 19:59:22.600265000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"544","Jun 12, 2017 19:59:22.687385000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff","192.168.50.50","192.168.50.255","17"
"545","Jun 12, 2017 19:59:22.976339000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"546","Jun 12, 2017 19:59:23.437242000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff","192.168.50.50","192.168.50.255","17"
"547","Jun 12, 2017 19:59:23.471363000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"548","Jun 12, 2017 19:59:23.471515000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"549","Jun 12, 2017 19:59:23.599949000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"550","Jun 12, 2017 19:59:23.976092000 MDT","08:00:27:e8:fe:87","08:00:27:5b:ee:bf","192.168.50.88","192.168.50.19","17"
"551","Jun 12, 2017 19:59:23.976241000 MDT","08:00:27:e8:fe:87","08:00:27:5b:ee:bf","192.168.50.88","192.168.50.19","17"
"552","Jun 12, 2017 19:59:24.124446000 MDT","08:00:27:96:32:51","08:00:27:e8:fe:87","192.168.50.50","192.168.50.88","17"
"553","Jun 12, 2017 19:59:24.124669000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"554","Jun 12, 2017 19:59:24.187257000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff","192.168.50.50","192.168.50.255","17"
"555","Jun 12, 2017 19:59:24.361735000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87",,,
"556","Jun 12, 2017 19:59:24.361754000 MDT","08:00:27:e8:fe:87","08:00:27:01:27:d4",,,
"557","Jun 12, 2017 19:59:24.361777000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"558","Jun 12, 2017 19:59:24.408649000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"559","Jun 12, 2017 19:59:24.733968000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"560","Jun 12, 2017 19:59:25.362009000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"561","Jun 12, 2017 19:59:25.734343000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"562","Jun 12, 2017 19:59:25.976217000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"563","Jun 12, 2017 19:59:26.599654000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"564","Jun 12, 2017 19:59:27.140967000 MDT","08:00:27:96:32:51","08:00:27:e8:fe:87","192.168.50.50","192.168.50.88","17"
"565","Jun 12, 2017 19:59:27.471614000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"566","Jun 12, 2017 19:59:27.471782000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"567","Jun 12, 2017 19:59:27.473094000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"568","Jun 12, 2017 19:59:27.473196000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"569","Jun 12, 2017 19:59:27.473328000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"570","Jun 12, 2017 19:59:27.599587000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"571","Jun 12, 2017 19:59:27.974756000 MDT","08:00:27:5b:ee:bf","08:00:27:e8:fe:87","192.168.50.19","192.168.50.88","17"
"572","Jun 12, 2017 19:59:27.975096000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"573","Jun 12, 2017 19:59:28.124731000 MDT","08:00:27:96:32:51","08:00:27:e8:fe:87","192.168.50.50","192.168.50.88","17"
"574","Jun 12, 2017 19:59:28.124885000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"575","Jun 12, 2017 19:59:28.362203000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"576","Jun 12, 2017 19:59:28.409066000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
"577","Jun 12, 2017 19:59:28.475175000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"578","Jun 12, 2017 19:59:28.475330000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"579","Jun 12, 2017 19:59:28.734237000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"580","Jun 12, 2017 19:59:29.052780000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff","192.168.50.19","255.255.255.255","17"
"581","Jun 12, 2017 19:59:29.053317000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff","192.168.50.19","192.168.50.255","17"
"582","Jun 12, 2017 19:59:29.362194000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"583","Jun 12, 2017 19:59:29.474995000 MDT","08:00:27:e8:fe:87","08:00:27:01:27:d4","192.168.50.88","192.168.50.51","17"
"584","Jun 12, 2017 19:59:29.475127000 MDT","08:00:27:e8:fe:87","08:00:27:01:27:d4","192.168.50.88","192.168.50.51","17"
"585","Jun 12, 2017 19:59:29.734163000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"586","Jun 12, 2017 19:59:29.974313000 MDT","08:00:27:5b:ee:bf","08:00:27:e8:fe:87","192.168.50.19","192.168.50.88","17"
"587","Jun 12, 2017 19:59:29.974463000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"588","Jun 12, 2017 19:59:30.125695000 MDT","08:00:27:e8:fe:87","0a:00:27:00:00:00","192.168.50.88","8.8.4.4","17"
"589","Jun 12, 2017 19:59:30.140517000 MDT","08:00:27:96:32:51","08:00:27:e8:fe:87","192.168.50.50","192.168.50.88","17"
"590","Jun 12, 2017 19:59:30.599725000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"591","Jun 12, 2017 19:59:31.125426000 MDT","08:00:27:e8:fe:87","08:00:27:96:32:51","192.168.50.88","192.168.50.50","17"
"592","Jun 12, 2017 19:59:31.125532000 MDT","08:00:27:e8:fe:87","08:00:27:96:32:51","192.168.50.88","192.168.50.50","17"
"593","Jun 12, 2017 19:59:31.472562000 MDT","08:00:27:01:27:d4","33:33:00:01:00:03",,,
"594","Jun 12, 2017 19:59:31.472729000 MDT","08:00:27:01:27:d4","01:00:5e:00:00:fc","192.168.50.51","224.0.0.252","17"
"595","Jun 12, 2017 19:59:31.580970000 MDT","08:00:27:01:27:d4","33:33:00:01:00:03",,,
"596","Jun 12, 2017 19:59:31.581118000 MDT","08:00:27:01:27:d4","01:00:5e:00:00:fc","192.168.50.51","224.0.0.252","17"
"597","Jun 12, 2017 19:59:31.599571000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"598","Jun 12, 2017 19:59:31.784623000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff","192.168.50.51","192.168.50.255","17"
"599","Jun 12, 2017 19:59:32.409429000 MDT","08:00:27:01:27:d4","33:33:00:01:00:03",,,
"600","Jun 12, 2017 19:59:32.409603000 MDT","08:00:27:01:27:d4","01:00:5e:00:00:fc","192.168.50.51","224.0.0.252","17"
"601","Jun 12, 2017 19:59:32.518194000 MDT","08:00:27:01:27:d4","33:33:00:01:00:03",,,
"602","Jun 12, 2017 19:59:32.518209000 MDT","08:00:27:01:27:d4","01:00:5e:00:00:fc","192.168.50.51","224.0.0.252","17"
"603","Jun 12, 2017 19:59:32.533543000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff","192.168.50.51","192.168.50.255","17"
"604","Jun 12, 2017 19:59:32.721647000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff","192.168.50.51","192.168.50.255","17"
"605","Jun 12, 2017 19:59:33.283941000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff","192.168.50.51","192.168.50.255","17"
"606","Jun 12, 2017 19:59:33.471361000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff","192.168.50.51","192.168.50.255","17"
"607","Jun 12, 2017 19:59:33.974156000 MDT","08:00:27:5b:ee:bf","08:00:27:e8:fe:87","192.168.50.19","192.168.50.88","17"
"608","Jun 12, 2017 19:59:33.974335000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"609","Jun 12, 2017 19:59:34.037115000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"610","Jun 12, 2017 19:59:34.156927000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"611","Jun 12, 2017 19:59:34.221752000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff","192.168.50.51","192.168.50.255","17"
"612","Jun 12, 2017 19:59:34.599830000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"613","Jun 12, 2017 19:59:34.734767000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"614","Jun 12, 2017 19:59:34.862094000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"615","Jun 12, 2017 19:59:35.600168000 MDT","08:00:27:5b:ee:bf","ff:ff:ff:ff:ff:ff",,,
"616","Jun 12, 2017 19:59:35.734262000 MDT","08:00:27:96:32:51","ff:ff:ff:ff:ff:ff",,,
"617","Jun 12, 2017 19:59:35.861855000 MDT","08:00:27:01:27:d4","ff:ff:ff:ff:ff:ff",,,
"618","Jun 12, 2017 19:59:36.033919000 MDT","08:00:27:01:27:d4","08:00:27:e8:fe:87","192.168.50.51","192.168.50.88","17"
